"# ""Tabelle f�r Zeitbereich: 01.01.2020 00:00 bis 01.01.2023 00:00""";;;;;;;;
"# ""Quelle""";;;;;;;;
Datum;Zeit;BOTT SO2 1H Mittelwert [痢/m設;BUCH SO2 1H Mittelwert [痢/m設;DATT SO2 1H Mittelwert [痢/m設;DUB2 SO2 1H Mittelwert [痢/m設;DWER SO2 1H Mittelwert [痢/m設;EVOG SO2 1H Mittelwert [痢/m設;WALS SO2 1H Mittelwert [痢/m設
25.06.2022;10:00;15;<10;<10;;;<10;15
25.06.2022;11:00;<10;<10;<10;;;<10;
25.06.2022;12:00;<10;<10;<10;;;<10;19
25.06.2022;13:00;12;<10;<10;;;<10;15
25.06.2022;14:00;14;<10;<10;;;<10;10
25.06.2022;15:00;17;<10;<10;;;;10
25.06.2022;16:00;26;;<10;;;<10;<10
25.06.2022;17:00;10;<10;<10;13;;<10;<10
25.06.2022;18:00;<10;<10;<10;<10;;<10;<10
25.06.2022;19:00;<10;<10;;<10;;<10;<10
25.06.2022;20:00;<10;<10;<10;<10;;<10;<10
25.06.2022;21:00;<10;<10;<10;<10;;<10;<10
25.06.2022;22:00;<10;<10;<10;<10;;<10;<10
25.06.2022;23:00;<10;<10;<10;<10;;<10;<10
25.06.2022;24:00:00;<10;<10;<10;<10;;<10;<10
26.06.2022;01:00;<10;<10;<10;<10;;<10;<10
26.06.2022;02:00;14;<10;<10;<10;;<10;<10
26.06.2022;03:00;13;<10;<10;<10;;<10;<10
26.06.2022;04:00;<10;<10;<10;<10;;<10;<10
26.06.2022;05:00;<10;<10;<10;<10;;<10;<10
26.06.2022;06:00;<10;<10;<10;<10;;<10;<10
26.06.2022;07:00;<10;<10;<10;<10;;<10;<10
26.06.2022;08:00;<10;<10;<10;<10;;<10;<10
26.06.2022;09:00;11;<10;<10;<10;;10;<10
26.06.2022;10:00;<10;<10;<10;<10;;<10;<10
26.06.2022;11:00;<10;<10;<10;<10;;<10;<10
26.06.2022;12:00;<10;<10;11;<10;;15;
26.06.2022;13:00;<10;<10;<10;<10;;<10;<10
26.06.2022;14:00;<10;<10;<10;<10;;<10;<10
26.06.2022;15:00;10;<10;<10;<10;;<10;23
26.06.2022;16:00;<10;<10;<10;<10;;;22
26.06.2022;17:00;<10;;<10;;;<10;<10
26.06.2022;18:00;<10;<10;<10;13;;<10;<10
26.06.2022;19:00;<10;<10;<10;<10;;<10;<10
26.06.2022;20:00;<10;<10;;<10;;<10;<10
26.06.2022;21:00;<10;<10;<10;<10;;<10;<10
26.06.2022;22:00;<10;<10;<10;<10;;<10;<10
26.06.2022;23:00;<10;<10;<10;<10;;<10;<10
26.06.2022;24:00:00;<10;<10;<10;<10;;<10;<10
27.06.2022;01:00;<10;<10;<10;<10;;<10;<10
27.06.2022;02:00;<10;<10;<10;<10;;<10;<10
27.06.2022;03:00;<10;<10;<10;<10;;<10;<10
27.06.2022;04:00;11;<10;<10;<10;;<10;<10
27.06.2022;05:00;<10;<10;<10;<10;;<10;<10
27.06.2022;06:00;<10;<10;<10;<10;;<10;<10
27.06.2022;07:00;<10;<10;<10;<10;;<10;<10
27.06.2022;08:00;<10;<10;<10;<10;;<10;<10
27.06.2022;09:00;<10;<10;<10;<10;;<10;<10
27.06.2022;10:00;<10;<10;<10;<10;;<10;<10
27.06.2022;11:00;<10;<10;<10;<10;;<10;<10
27.06.2022;12:00;<10;<10;<10;11;;<10;<10
27.06.2022;13:00;<10;<10;<10;<10;;<10;
27.06.2022;14:00;19;<10;<10;<10;;<10;<10
27.06.2022;15:00;13;<10;<10;<10;;<10;<10
27.06.2022;16:00;10;<10;<10;<10;;<10;15
27.06.2022;17:00;<10;<10;<10;13;;;<10
27.06.2022;18:00;<10;;<10;;;12;<10
27.06.2022;19:00;<10;<10;<10;13;;<10;<10
27.06.2022;20:00;<10;<10;<10;<10;;<10;<10
27.06.2022;21:00;<10;<10;;<10;;<10;<10
27.06.2022;22:00;<10;<10;<10;<10;;<10;<10
27.06.2022;23:00;<10;<10;<10;<10;;<10;<10
27.06.2022;24:00:00;<10;<10;<10;<10;;<10;<10
28.06.2022;01:00;<10;<10;<10;<10;;<10;<10
28.06.2022;02:00;<10;<10;<10;<10;;<10;<10
28.06.2022;03:00;<10;<10;<10;<10;;<10;<10
28.06.2022;04:00;<10;<10;<10;<10;;<10;<10
28.06.2022;05:00;<10;<10;<10;<10;;<10;<10
28.06.2022;06:00;<10;<10;<10;<10;;<10;<10
28.06.2022;07:00;<10;<10;<10;<10;;<10;<10
28.06.2022;08:00;<10;16;;<10;;<10;<10
28.06.2022;09:00;<10;<10;16;<10;;<10;<10
28.06.2022;10:00;<10;<10;20;<10;;<10;<10
28.06.2022;11:00;13;<10;18;<10;;<10;<10
28.06.2022;12:00;<10;<10;<10;<10;;<10;<10
28.06.2022;13:00;<10;<10;<10;<10;;<10;<10
28.06.2022;14:00;11;<10;<10;<10;;<10;
28.06.2022;15:00;<10;<10;<10;<10;;<10;14
28.06.2022;16:00;<10;<10;<10;<10;;<10;<10
28.06.2022;17:00;<10;<10;<10;<10;;<10;<10
28.06.2022;18:00;<10;<10;<10;<10;;;<10
28.06.2022;19:00;<10;<10;<10;;;<10;<10
28.06.2022;20:00;<10;<10;<10;<10;;<10;<10
28.06.2022;21:00;<10;<10;<10;10;;<10;<10
28.06.2022;22:00;<10;<10;<10;24;;;<10
28.06.2022;23:00;<10;<10;<10;24;;<10;<10
28.06.2022;24:00:00;<10;<10;<10;<10;;<10;<10
29.06.2022;01:00;<10;<10;<10;<10;;<10;<10
29.06.2022;02:00;<10;<10;<10;<10;;<10;<10
29.06.2022;03:00;<10;<10;<10;<10;;<10;<10
29.06.2022;04:00;<10;<10;<10;10;;<10;<10
29.06.2022;05:00;<10;<10;<10;<10;;<10;<10
29.06.2022;06:00;11;<10;<10;<10;;<10;<10
29.06.2022;07:00;<10;<10;<10;<10;;<10;<10
29.06.2022;08:00;<10;<10;<10;<10;;<10;<10
29.06.2022;09:00;<10;14;;<10;;<10;<10
29.06.2022;10:00;<10;<10;;<10;;<10;12
29.06.2022;11:00;<10;<10;;<10;;<10;<10
29.06.2022;12:00;<10;<10;;<10;;<10;<10
29.06.2022;13:00;12;<10;;<10;;<10;<10
29.06.2022;14:00;<10;<10;;<10;;<10;<10
29.06.2022;15:00;<10;<10;10;<10;;<10;
29.06.2022;16:00;<10;<10;12;<10;;<10;<10
29.06.2022;17:00;<10;<10;11;<10;;<10;<10
29.06.2022;18:00;<10;<10;<10;<10;;<10;17
29.06.2022;19:00;<10;<10;<10;<10;;<10;<10
29.06.2022;20:00;<10;<10;<10;;;<10;<10
29.06.2022;21:00;<10;<10;<10;13;;<10;<10
29.06.2022;22:00;<10;<10;<10;10;;<10;<10
29.06.2022;23:00;<10;<10;<10;<10;;;<10
29.06.2022;24:00:00;<10;<10;<10;<10;;<10;<10
30.06.2022;01:00;<10;<10;<10;<10;;<10;<10
30.06.2022;02:00;<10;<10;<10;<10;;<10;<10
30.06.2022;03:00;<10;<10;<10;<10;;<10;<10
30.06.2022;04:00;<10;<10;<10;<10;;<10;<10
30.06.2022;05:00;<10;<10;<10;<10;;<10;<10
30.06.2022;06:00;<10;<10;<10;<10;;<10;<10
30.06.2022;07:00;15;<10;<10;<10;;<10;<10
30.06.2022;08:00;12;<10;<10;<10;;<10;18
30.06.2022;09:00;<10;12;<10;<10;;<10;<10
30.06.2022;10:00;10;52;<10;<10;;18;<10
30.06.2022;11:00;19;24;11;<10;;22;<10
30.06.2022;12:00;23;<10;11;10;;16;<10
30.06.2022;13:00;14;<10;11;<10;;<10;<10
30.06.2022;14:00;<10;<10;<10;43;;10;<10
30.06.2022;15:00;<10;<10;;40;;<10;<10
30.06.2022;16:00;<10;11;<10;14;;<10;
30.06.2022;17:00;<10;<10;<10;<10;;<10;<10
30.06.2022;18:00;<10;<10;<10;12;;<10;<10
30.06.2022;19:00;<10;<10;<10;<10;;<10;<10
30.06.2022;20:00;<10;<10;<10;<10;;<10;<10
30.06.2022;21:00;<10;<10;<10;<10;;<10;<10
30.06.2022;22:00;<10;<10;<10;15;;<10;<10
30.06.2022;23:00;<10;<10;<10;13;;<10;<10
30.06.2022;24:00:00;<10;<10;<10;<10;;;<10
01.07.2022;01:00;<10;16;<10;<10;;<10;<10
01.07.2022;02:00;<10;21;<10;<10;;<10;<10
01.07.2022;03:00;<10;19;<10;<10;;<10;<10
01.07.2022;04:00;<10;<10;<10;<10;;<10;<10
01.07.2022;05:00;<10;<10;<10;<10;;<10;<10
01.07.2022;06:00;<10;<10;<10;<10;;<10;<10
01.07.2022;07:00;<10;<10;<10;<10;;<10;<10
01.07.2022;08:00;13;<10;<10;<10;;<10;<10
01.07.2022;09:00;<10;<10;<10;<10;;<10;<10
01.07.2022;10:00;<10;<10;<10;<10;;<10;<10
01.07.2022;11:00;<10;;<10;<10;;<10;<10
01.07.2022;12:00;<10;13;<10;<10;;<10;<10
01.07.2022;13:00;<10;<10;<10;<10;;<10;<10
01.07.2022;14:00;<10;<10;<10;<10;;<10;<10
01.07.2022;15:00;<10;12;<10;38;;<10;<10
01.07.2022;16:00;<10;11;;13;;<10;<10
01.07.2022;17:00;<10;<10;<10;13;;<10;
01.07.2022;18:00;<10;<10;<10;12;;<10;<10
01.07.2022;19:00;<10;<10;<10;27;;<10;<10
01.07.2022;20:00;<10;<10;<10;24;;<10;<10
01.07.2022;21:00;<10;<10;<10;<10;;<10;<10
01.07.2022;22:00;<10;<10;<10;<10;;<10;<10
01.07.2022;23:00;<10;<10;<10;<10;;<10;<10
01.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
02.07.2022;01:00;<10;<10;<10;<10;;;<10
02.07.2022;02:00;<10;<10;<10;<10;;<10;<10
02.07.2022;03:00;<10;<10;<10;<10;;<10;<10
02.07.2022;04:00;<10;<10;<10;<10;;<10;<10
02.07.2022;05:00;<10;<10;<10;<10;;<10;<10
02.07.2022;06:00;<10;<10;<10;<10;;<10;<10
02.07.2022;07:00;<10;<10;<10;<10;;<10;13
02.07.2022;08:00;<10;<10;<10;<10;;<10;18
02.07.2022;09:00;25;<10;<10;13;;<10;22
02.07.2022;10:00;15;<10;<10;20;;<10;36
02.07.2022;11:00;10;<10;<10;11;;<10;25
02.07.2022;12:00;<10;;<10;11;;<10;18
02.07.2022;13:00;18;<10;<10;11;;<10;23
02.07.2022;14:00;12;<10;<10;12;;<10;28
02.07.2022;15:00;15;<10;<10;12;;<10;15
02.07.2022;16:00;11;<10;<10;29;;<10;<10
02.07.2022;17:00;10;<10;;13;;<10;<10
02.07.2022;18:00;<10;<10;<10;11;;<10;
02.07.2022;19:00;<10;<10;<10;13;;<10;<10
02.07.2022;20:00;<10;<10;<10;<10;;<10;<10
02.07.2022;21:00;11;<10;<10;<10;;<10;<10
02.07.2022;22:00;<10;12;<10;<10;;<10;<10
02.07.2022;23:00;<10;<10;<10;<10;;<10;<10
02.07.2022;24:00:00;<10;<10;<10;15;;<10;<10
03.07.2022;01:00;<10;<10;<10;<10;;<10;<10
03.07.2022;02:00;12;<10;<10;14;;;<10
03.07.2022;03:00;<10;<10;<10;11;;<10;<10
03.07.2022;04:00;<10;<10;<10;<10;;<10;<10
03.07.2022;05:00;<10;<10;<10;<10;;<10;<10
03.07.2022;06:00;<10;<10;<10;<10;;<10;<10
03.07.2022;07:00;<10;<10;<10;13;;<10;<10
03.07.2022;08:00;<10;<10;<10;15;;<10;<10
03.07.2022;09:00;18;<10;12;17;;30;<10
03.07.2022;10:00;24;12;16;13;;15;<10
03.07.2022;11:00;<10;15;17;<10;;19;<10
03.07.2022;12:00;<10;<10;16;12;;<10;<10
03.07.2022;13:00;<10;;10;23;;14;<10
03.07.2022;14:00;<10;<10;<10;20;;<10;<10
03.07.2022;15:00;<10;<10;<10;41;;10;<10
03.07.2022;16:00;<10;<10;<10;20;;<10;<10
03.07.2022;17:00;<10;<10;<10;42;;<10;<10
03.07.2022;18:00;<10;<10;;43;;<10;<10
03.07.2022;19:00;<10;<10;<10;13;;<10;
03.07.2022;20:00;<10;<10;<10;10;;<10;<10
03.07.2022;21:00;<10;<10;<10;<10;;<10;<10
03.07.2022;22:00;<10;<10;<10;<10;;<10;<10
03.07.2022;23:00;<10;<10;<10;<10;;<10;<10
03.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
04.07.2022;01:00;<10;<10;<10;14;;<10;<10
04.07.2022;02:00;<10;<10;<10;<10;;<10;<10
04.07.2022;03:00;<10;<10;<10;<10;;;<10
04.07.2022;04:00;<10;<10;<10;<10;;<10;<10
04.07.2022;05:00;<10;<10;<10;<10;;<10;<10
04.07.2022;06:00;<10;<10;<10;<10;;<10;<10
04.07.2022;07:00;<10;<10;<10;<10;;<10;<10
04.07.2022;08:00;<10;<10;<10;<10;;<10;<10
04.07.2022;09:00;<10;<10;32;<10;;13;<10
04.07.2022;10:00;<10;14;19;10;;10;<10
04.07.2022;11:00;11;10;11;<10;;12;<10
04.07.2022;12:00;<10;<10;14;20;;<10;<10
04.07.2022;13:00;12;<10;10;16;;12;<10
04.07.2022;14:00;12;;<10;<10;;<10;<10
04.07.2022;15:00;11;<10;<10;25;;12;<10
04.07.2022;16:00;<10;<10;<10;24;;11;<10
04.07.2022;17:00;<10;<10;<10;23;;<10;<10
04.07.2022;18:00;<10;<10;<10;35;;12;<10
04.07.2022;19:00;<10;<10;;11;;<10;<10
04.07.2022;20:00;<10;<10;<10;<10;;<10;
04.07.2022;21:00;<10;<10;<10;<10;;<10;<10
04.07.2022;22:00;<10;<10;<10;<10;;<10;<10
04.07.2022;23:00;<10;<10;<10;11;;<10;<10
04.07.2022;24:00:00;<10;<10;<10;53;;<10;<10
05.07.2022;01:00;<10;<10;<10;34;;<10;<10
05.07.2022;02:00;<10;<10;<10;<10;;<10;<10
05.07.2022;03:00;<10;<10;<10;<10;;<10;<10
05.07.2022;04:00;<10;<10;<10;<10;;;<10
05.07.2022;05:00;<10;<10;<10;<10;;<10;<10
05.07.2022;06:00;<10;<10;<10;<10;;<10;<10
05.07.2022;07:00;<10;<10;<10;<10;;<10;<10
05.07.2022;08:00;;21;<10;<10;;<10;<10
05.07.2022;09:00;;<10;<10;<10;;<10;<10
05.07.2022;10:00;;<10;<10;12;;15;<10
05.07.2022;11:00;;<10;<10;;;18;<10
05.07.2022;12:00;;<10;<10;26;;15;<10
05.07.2022;13:00;;<10;<10;;;<10;<10
05.07.2022;14:00;<10;<10;<10;18;;<10;<10
05.07.2022;15:00;<10;;<10;16;;<10;<10
05.07.2022;16:00;<10;<10;<10;13;;<10;<10
05.07.2022;17:00;<10;<10;<10;<10;;<10;<10
05.07.2022;18:00;<10;<10;<10;<10;;<10;<10
05.07.2022;19:00;<10;<10;<10;<10;;<10;<10
05.07.2022;20:00;<10;<10;;<10;;<10;<10
05.07.2022;21:00;<10;<10;<10;<10;;<10;
05.07.2022;22:00;<10;<10;<10;<10;;<10;<10
05.07.2022;23:00;<10;<10;<10;<10;;<10;<10
05.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
06.07.2022;01:00;<10;<10;<10;<10;;<10;<10
06.07.2022;02:00;<10;<10;<10;<10;;<10;<10
06.07.2022;03:00;<10;<10;<10;14;;<10;<10
06.07.2022;04:00;<10;<10;<10;<10;;<10;<10
06.07.2022;05:00;<10;<10;<10;11;;;<10
06.07.2022;06:00;<10;<10;<10;20;;<10;<10
06.07.2022;07:00;<10;<10;<10;42;;<10;<10
06.07.2022;08:00;<10;<10;<10;21;;<10;<10
06.07.2022;09:00;<10;<10;<10;20;;<10;<10
06.07.2022;10:00;<10;<10;<10;28;;<10;<10
06.07.2022;11:00;<10;<10;<10;18;;<10;<10
06.07.2022;12:00;<10;<10;<10;46;;<10;<10
06.07.2022;13:00;<10;<10;<10;14;;<10;<10
06.07.2022;14:00;;<10;<10;;;<10;<10
06.07.2022;15:00;<10;<10;<10;;;16;<10
06.07.2022;16:00;<10;;<10;30;;16;<10
06.07.2022;17:00;<10;<10;<10;28;;<10;<10
06.07.2022;18:00;<10;<10;<10;20;;12;<10
06.07.2022;19:00;<10;<10;<10;20;;<10;<10
06.07.2022;20:00;<10;<10;<10;35;;<10;<10
06.07.2022;21:00;<10;<10;;<10;;<10;<10
06.07.2022;22:00;<10;<10;<10;11;;<10;
06.07.2022;23:00;<10;<10;<10;<10;;<10;<10
06.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
07.07.2022;01:00;13;<10;<10;<10;;<10;<10
07.07.2022;02:00;<10;<10;<10;<10;;<10;<10
07.07.2022;03:00;<10;15;<10;<10;;<10;<10
07.07.2022;04:00;<10;<10;<10;<10;;<10;<10
07.07.2022;05:00;11;<10;<10;<10;;<10;<10
07.07.2022;06:00;11;<10;<10;<10;;;<10
07.07.2022;07:00;<10;<10;<10;13;;<10;<10
07.07.2022;08:00;<10;<10;<10;24;;<10;<10
07.07.2022;09:00;<10;<10;<10;15;;<10;<10
07.07.2022;10:00;<10;<10;<10;<10;;<10;<10
07.07.2022;11:00;<10;<10;<10;<10;;<10;<10
07.07.2022;12:00;<10;<10;<10;<10;;<10;<10
07.07.2022;13:00;<10;<10;<10;11;;<10;<10
07.07.2022;14:00;<10;<10;<10;<10;;<10;<10
07.07.2022;15:00;;<10;<10;;;<10;<10
07.07.2022;16:00;<10;<10;<10;20;;<10;<10
07.07.2022;17:00;<10;;<10;11;;<10;<10
07.07.2022;18:00;<10;<10;<10;<10;;<10;<10
07.07.2022;19:00;<10;<10;<10;11;;<10;<10
07.07.2022;20:00;<10;<10;<10;<10;;<10;<10
07.07.2022;21:00;<10;<10;<10;<10;;<10;<10
07.07.2022;22:00;<10;<10;;<10;;<10;<10
07.07.2022;23:00;<10;<10;<10;<10;;<10;
07.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
08.07.2022;01:00;<10;<10;<10;<10;;<10;<10
08.07.2022;02:00;<10;<10;<10;<10;;<10;<10
08.07.2022;03:00;<10;<10;<10;<10;;<10;<10
08.07.2022;04:00;<10;<10;<10;<10;;<10;<10
08.07.2022;05:00;<10;<10;<10;<10;;<10;<10
08.07.2022;06:00;<10;<10;<10;10;;<10;<10
08.07.2022;07:00;<10;<10;<10;<10;;;
08.07.2022;08:00;<10;<10;<10;<10;;<10;
08.07.2022;09:00;<10;<10;<10;<10;;<10;
08.07.2022;10:00;<10;<10;<10;20;;<10;
08.07.2022;11:00;<10;<10;<10;14;;<10;
08.07.2022;12:00;<10;<10;<10;;;<10;<10
08.07.2022;13:00;<10;<10;<10;;;<10;<10
08.07.2022;14:00;<10;<10;<10;26;;<10;<10
08.07.2022;15:00;<10;<10;<10;17;;<10;<10
08.07.2022;16:00;;<10;<10;16;;<10;<10
08.07.2022;17:00;<10;<10;<10;26;;<10;<10
08.07.2022;18:00;<10;;<10;12;;<10;<10
08.07.2022;19:00;<10;<10;<10;13;;<10;<10
08.07.2022;20:00;<10;<10;<10;<10;;<10;<10
08.07.2022;21:00;<10;<10;<10;<10;;<10;<10
08.07.2022;22:00;<10;<10;<10;<10;;<10;<10
08.07.2022;23:00;11;<10;;<10;;<10;<10
08.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
09.07.2022;01:00;<10;<10;<10;<10;;<10;<10
09.07.2022;02:00;<10;<10;<10;<10;;<10;<10
09.07.2022;03:00;<10;<10;<10;<10;;<10;<10
09.07.2022;04:00;<10;<10;<10;<10;;<10;<10
09.07.2022;05:00;<10;<10;<10;<10;;<10;<10
09.07.2022;06:00;<10;<10;<10;<10;;<10;<10
09.07.2022;07:00;<10;<10;<10;<10;;<10;<10
09.07.2022;08:00;<10;<10;<10;<10;;;<10
09.07.2022;09:00;<10;<10;<10;25;;<10;<10
09.07.2022;10:00;<10;<10;<10;16;;<10;<10
09.07.2022;11:00;<10;19;<10;<10;;23;<10
09.07.2022;12:00;19;<10;<10;15;;30;
09.07.2022;13:00;<10;<10;<10;47;;16;<10
09.07.2022;14:00;<10;<10;<10;;;<10;<10
09.07.2022;15:00;<10;<10;<10;12;;<10;<10
09.07.2022;16:00;<10;<10;<10;13;;<10;<10
09.07.2022;17:00;;<10;<10;15;;<10;<10
09.07.2022;18:00;<10;<10;<10;11;;<10;<10
09.07.2022;19:00;<10;;<10;24;;<10;<10
09.07.2022;20:00;<10;<10;<10;20;;<10;<10
09.07.2022;21:00;<10;<10;<10;<10;;<10;<10
09.07.2022;22:00;<10;12;<10;71;;<10;<10
09.07.2022;23:00;<10;20;<10;45;;<10;<10
09.07.2022;24:00:00;<10;16;;<10;;<10;<10
10.07.2022;01:00;<10;<10;<10;<10;;<10;<10
10.07.2022;02:00;<10;<10;<10;<10;;<10;<10
10.07.2022;03:00;<10;<10;<10;<10;;<10;<10
10.07.2022;04:00;<10;<10;<10;<10;;<10;<10
10.07.2022;05:00;<10;<10;<10;<10;;<10;<10
10.07.2022;06:00;<10;<10;<10;<10;;<10;<10
10.07.2022;07:00;<10;<10;<10;13;;<10;<10
10.07.2022;08:00;<10;<10;<10;18;;<10;<10
10.07.2022;09:00;<10;<10;<10;<10;;;<10
10.07.2022;10:00;<10;<10;<10;<10;;<10;<10
10.07.2022;11:00;<10;<10;<10;<10;;<10;<10
10.07.2022;12:00;<10;<10;<10;<10;;<10;<10
10.07.2022;13:00;<10;<10;<10;11;;<10;
10.07.2022;14:00;<10;<10;<10;<10;;<10;<10
10.07.2022;15:00;<10;<10;<10;;;<10;<10
10.07.2022;16:00;<10;<10;<10;12;;<10;<10
10.07.2022;17:00;<10;<10;<10;<10;;<10;<10
10.07.2022;18:00;;<10;<10;<10;;<10;<10
10.07.2022;19:00;<10;<10;<10;<10;;<10;<10
10.07.2022;20:00;<10;;<10;<10;;<10;<10
10.07.2022;21:00;<10;<10;<10;15;;<10;<10
10.07.2022;22:00;<10;<10;<10;<10;;<10;<10
10.07.2022;23:00;<10;<10;<10;12;;<10;<10
10.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
11.07.2022;01:00;<10;<10;;<10;;<10;<10
11.07.2022;02:00;<10;<10;;<10;;<10;<10
11.07.2022;03:00;<10;<10;;<10;;<10;<10
11.07.2022;04:00;<10;<10;;<10;;<10;<10
11.07.2022;05:00;<10;<10;;17;;<10;<10
11.07.2022;06:00;<10;<10;;87;;<10;<10
11.07.2022;07:00;<10;<10;<10;35;;<10;<10
11.07.2022;08:00;<10;<10;<10;12;;<10;<10
11.07.2022;09:00;<10;<10;<10;20;;;<10
11.07.2022;10:00;<10;<10;<10;29;;;<10
11.07.2022;11:00;<10;11;<10;11;;;<10
11.07.2022;12:00;<10;<10;<10;<10;;;<10
11.07.2022;13:00;<10;<10;<10;<10;;;<10
11.07.2022;14:00;<10;<10;<10;<10;;<10;
11.07.2022;15:00;<10;<10;<10;<10;;<10;<10
11.07.2022;16:00;<10;<10;<10;;;<10;<10
11.07.2022;17:00;<10;<10;<10;21;;<10;<10
11.07.2022;18:00;<10;<10;<10;45;;<10;<10
11.07.2022;19:00;;12;<10;16;;<10;<10
11.07.2022;20:00;<10;11;<10;<10;;<10;<10
11.07.2022;21:00;<10;;<10;<10;;<10;<10
11.07.2022;22:00;<10;<10;<10;<10;;<10;<10
11.07.2022;23:00;<10;<10;<10;<10;;<10;<10
11.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
12.07.2022;01:00;<10;<10;<10;<10;;<10;<10
12.07.2022;02:00;<10;<10;<10;<10;;<10;<10
12.07.2022;03:00;<10;<10;<10;<10;;<10;<10
12.07.2022;04:00;<10;<10;<10;<10;;<10;<10
12.07.2022;05:00;<10;<10;<10;<10;;<10;<10
12.07.2022;06:00;<10;<10;<10;<10;;<10;<10
12.07.2022;07:00;<10;<10;;;;<10;<10
12.07.2022;08:00;<10;<10;<10;18;;<10;14
12.07.2022;09:00;<10;;<10;15;;<10;31
12.07.2022;10:00;10;;<10;;;16;36
12.07.2022;11:00;21;;<10;31;;<10;67
12.07.2022;12:00;19;;<10;33;;<10;51
12.07.2022;13:00;14;;<10;38;;<10;49
12.07.2022;14:00;<10;11;<10;38;;;33
12.07.2022;15:00;<10;16;11;24;;<10;
12.07.2022;16:00;17;15;16;16;;14;10
12.07.2022;17:00;18;<10;16;12;;29;<10
12.07.2022;18:00;<10;<10;24;<10;;15;<10
12.07.2022;19:00;<10;<10;24;<10;;11;<10
12.07.2022;20:00;;<10;16;<10;;<10;<10
12.07.2022;21:00;<10;<10;11;<10;;<10;<10
12.07.2022;22:00;<10;<10;<10;<10;;<10;<10
12.07.2022;23:00;<10;<10;<10;<10;;<10;<10
12.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
13.07.2022;01:00;<10;<10;<10;<10;;<10;<10
13.07.2022;02:00;<10;<10;<10;<10;;<10;<10
13.07.2022;03:00;<10;<10;<10;<10;;<10;<10
13.07.2022;04:00;<10;<10;<10;<10;;<10;<10
13.07.2022;05:00;<10;<10;<10;<10;;<10;<10
13.07.2022;06:00;<10;<10;<10;<10;;<10;13
13.07.2022;07:00;<10;<10;<10;<10;;<10;<10
13.07.2022;08:00;<10;<10;;<10;;<10;46
13.07.2022;09:00;<10;<10;<10;<10;;<10;<10
13.07.2022;10:00;<10;<10;15;<10;;<10;<10
13.07.2022;11:00;<10;29;12;;;<10;<10
13.07.2022;12:00;<10;21;12;15;;10;<10
13.07.2022;13:00;<10;13;<10;12;;<10;<10
13.07.2022;14:00;<10;;<10;17;;<10;<10
13.07.2022;15:00;<10;<10;<10;32;;;<10
13.07.2022;16:00;<10;<10;<10;25;;<10;
13.07.2022;17:00;<10;<10;<10;18;;<10;<10
13.07.2022;18:00;<10;<10;<10;25;;<10;<10
13.07.2022;19:00;<10;<10;<10;14;;<10;<10
13.07.2022;20:00;<10;<10;<10;12;;<10;<10
13.07.2022;21:00;;<10;<10;<10;;<10;<10
13.07.2022;22:00;<10;<10;<10;<10;;<10;<10
13.07.2022;23:00;<10;<10;<10;<10;;<10;<10
13.07.2022;24:00:00;<10;<10;<10;<10;;<10;<10
14.07.2022;01:00;<10;<10;<10;76;;<10;<10
14.07.2022;02:00;<10;<10;<10;76;;<10;<10
14.07.2022;03:00;<10;<10;<10;24;;<10;<10
14.07.2022;04:00;<10;<10;<10;12;;<10;<10
14.07.2022;05:00;<10;<10;<10;<10;;<10;<10
14.07.2022;06:00;<10;<10;<10;<10;;<10;<10
14.07.2022;07:00;<10;<10;<10;<10;;<10;<10
14.07.2022;08:00;<10;<10;<10;<10;;<10;<10
14.07.2022;09:00;<10;<10;;20;;<10;<10
14.07.2022;10:00;<10;<10;<10;39;;<10;<10
14.07.2022;11:00;<10;21;<10;43;;<10;<10
14.07.2022;12:00;<10;17;<10;;;<10;<10
14.07.2022;13:00;<10;<10;<10;23;;<10;<10
14.07.2022;14:00;<10;<10;<10;11;;<10;<10
14.07.2022;15:00;<10;;<10;<10;;<10;<10
14.07.2022;16:00;<10;<10;<10;14;;;<10
14.07.2022;17:00;<10;<10;<10;<10;;<10;
14.07.2022;18:00;<10;<10;<10;<10;;<10;<10
14.07.2022;19:00;<10;<10;<10;<10;;<10;<10
14.07.2022;20:00;<10;<10;<10;<10;;<10;<10
14.07.2022;21:00;<10;<10;<10;<10;;<10;<10
14.07.2022;22:00;;17;<10;39;;<10;<10
14.07.2022;23:00;<10;15;<10;50;;12;<10
14.07.2022;24:00:00;<10;<10;<10;50;;<10;<10
15.07.2022;01:00;<10;<10;<10;85;;<10;<10
15.07.2022;02:00;<10;<10;<10;23;;<10;<10
15.07.2022;03:00;<10;18;<10;<10;;<10;<10
15.07.2022;04:00;<10;<10;<10;<10;;<10;<10
15.07.2022;05:00;<10;<10;<10;<10;;<10;<10
15.07.2022;06:00;<10;<10;<10;<10;;<10;<10
15.07.2022;07:00;<10;14;<10;<10;;<10;<10
